movie_id,summary
7993,"The next few scenes slightly follow the book in a way that it is good enough to pass. He was smart, spoke clearly, and was even attractive with two eyes. Therefore the only attractive character is Annabeth, gorgeous and strong. Rating: 6/10 Final Verdict: "" Percy Jackson: Sea of Monsters "" is a decent sequel that provides plenty of action scenes and laughs, with passable acting and okay visual effects. Annabeth (Alexandra Daddario) discovers the mystic Golden Fleece is capable to heal Thalia and save their camp."
7994,"The movie had some touching scenes that step - parents and step children will appreciate. Meanwhile, Gargamel now lives in Paris with his cat Azrael, and is a beloved magician in the city, playing to sold - out crowds every night. The look of the film is very pleasing with bright colors and tons of things happening on every part of the screen. ' THE SMURFS 2': One and a Half Stars (Out of Five) Sequel to the 2011 hit kids' film based on the popular comic - book (which was later turned into a popular cartoon series in the 1980s) by Peyo (a Belgian comic - book artist) about little blue people that live in mushrooms. The Smurfs 2 continues with the adventures of the adorable blue creatures called, Smurfs."
7995,"He's still cringe - worthy, particularly in scenes where he attempts to court a colleague, but none of the gags even scrape the surface of the programme's brilliance. There would be flashes of classic Partridge, but generally both the dialogue and slapstick comedy just died. The jokes and laughs keep flowing and whilst some miss the mark there are plenty of scenes that will have tears running down your face. Great to see Lynn & Micheal again, although there was not much of Micheal in the movie his scenes were still pretty funny."
7997,"If you enjoy Ip Man or you are one of those guys who watches Chinese movies with English subtitles. Hoping for a blu - ray DVD with lots of extras. Kudos to Tiger Chen for the amazing action sequences in this film as well in the other movies he had been in as stunt coordinator and the like. Yes, it does have a few stiff and / or formulaic moments but given the genre and it being a directorial debut, this was inevitable;) Also, in spite of the genre and the references / homages to other movies, Reeves' directing style is original. The careful use of blood highlights the storyline and does not drown it out especially the final fight that is pretty damn cool with Keanu Reeves as the baddest of the bad guys ever."
7998,"If you liked Wedding Crashers, or Hot Tub Time Machine, chances are you'll like this one, which was written by the 4 screenwriters who worked on those films. The 2 pairs of writers who have a history with comedy throw some subtle humor in the dialog which you probably won't get if you're not paying enough attention, which allows for every comedy lovers dream: To be laughing out loud, then hearing an ever so subtle joke causing you to laugh harder, then hearing another one and another and another. Recommended to anyone who enjoyed the previous works by the screenwriters. 90s songs and allusions pop up during this movie. Jennifer Aniston was just marvelous as always."
7999,"To make it simple, Grown - Ups 2 felt like the first, if you enjoyed the first one you will probably enjoy this. You have a choice as a moviegoer this weekend and the several other weekends Grown Ups 2 is going to play. Despite being universally panned by critics and movie goers, Grown - Ups managed to perform well enough at the box office to warrant a sequel. Adam Sandler can be funny when he is given timing and a decent character, Kevin James can always be sweet, simple, and relatable, Chris Rock is one of the funniest comedians working today, and David Spade almost always knocks one out of the park in Rules of Engagement. Say you refute that suggestion and want to see Grown Ups 2 as a pleasant, feel - good movie."
8000,"Kick - Ass is full of intense action and hilarious comedy, it is one of the best mixes and on par with other action - comedy films such as Hot Fuzz, 21 Jump Street and Tropic Thunder! From the variety of super heroes brought together by Jim Carrey's Captain Stars & Stripes to the frequent obscenities from 15 - year old HitGirl, Kick - Ass is an enjoyable film for fans of comedy, action and the superhero films! The action scenes are still pretty brutal and effective, but the humour lacks that razor sharp edge that made the first one so believable despite its premise. In spite of this, one character who stood out in a great way was Colonel Stars and Stripes who, in his mere seven and a half minutes of screen time, was an enormous bundle of interesting. If you liked the first film and want to see the storyline continued, this one is worth checking out if you're not expecting miracles."
8010,"Not only romances is magnificent, humor and drama are also far better than many Classics. With Heart touching soundtracks and songs, the movie has Eye pleasing Scenes. Performance, screenplay, dialogues etc all are first class. But the best is the Presentation of emotions which could be linked to every single person who ever Loved someone or just believes in. The movie begins with casual entries and remains a good entertainer till second half while in the last quarter (ending) it cross a bridge and steps in best movie category platform with a message of living."
8001,"The huge mass of predatory aliens only come out into the world when it rains, which apparently, judging from the desert - like conditions is extremely rare. Take the two proceeding movies: in Pitch Black what was ultimately fascinating was Riddick's interaction between Johns, Fry, and Imam; in CoR, his interaction between Vaako, Toombs, Aerion, and the slew of other characters. You know a movie is good when it makes you watch the previous movies when you get home from seeing it. This is a genuinely good movie, it follows on from the previous Riddick movies and doesn't leave anything to be desired."
8002,"Planes is a mixture of its direct - inspiration Cars, Monsters University, and the forgotten PBS Kids show Jay Jay the Jet Plane. Even with reminders of brighter, more vivid animated works, Planes is a middling Disney effort and clearly a corporate byproduct from Disney (not Pixar as many will assume) to sell merchandise to children, with the quality of the actual film being a clear afterthought. The film was originally conceived as a direct - to - DVD film and have a series of sequels follow accordingly. From toy cars, to diecast collectibles, to blankets, to bedspreads, to posters, to stray DVD short films featuring the characters lining store shelves, the marketing behind the Cars name was stunning and blatant. On an average, living - room - size Television, Planes probably looks pretty damn good."
8003,"This is a thought - provoking documentary on Tilikum, an Orca that has been at Sea World since 1983 and who is responsible for the death of 3 people (2 of his trainers, and 1 man who snuck into his tank). The basic message of this incredible documentary was that if you bring a wild and dangerous animal into an artificial world populated by people, be prepared for some repercussions. Well made and runs high on emotion, it will make the viewer contemplate on the scale of human tyrannism. Their experience working with Orcas - most having dedicated their lives to it - is truly heart breaking."
8004,"Hayao Miyazaki's latest movie The Wind Rises is one of his best movies till date though the story line and plot is completely different from all his other movies which had a magical and fantasy feeling to it. He ultimately succeeds in building fully up - to - date planes, but which went to war, and none came back. His personal life is set in Japan when people were facing great uncertainty after the Great Kanto Earthquake of 1923, the Great Depression, and preparation for the war with China, then America, and Britain, and Netherlands, and the Soviets. Miyazaki kind of neuters the militaristic history of Japan at that time. The least offensive performances come from Martin Short and Mae Whitman (the latter is a professional voice actress who is great on Avatar: The Last Airbender, though she is best known for her role as Michael Cera's dull girlfriend Ann on Arrested Development)."
8005,"In fact, the supporting acts steal the show, especially Mulroney's solid turn as Jobs' ally turned adversary. Most of all, Stern's film rarely possesses the qualities that characterised Jobs - it isn't bold enough to offer a balanced, or critical even, perspective of the man (including his more unsavoury personal aspects), nor unique enough to provide a distinctive look at the early years of his storied career. Steve Jobs is portrayed giving repeated quoted monologues instead of engaging in real dialog between himself and his co-workers to illustrate the chemistry of their relationships that lead to their success. To find a dramatic hook, Whiteley predictably focuses on the most pivotal turning point in Jobs' life, as Jobs' launch of the Macintosh computer in 1984 sparks off an internal feud with his CEO John Scully (Matthew Modine) and the rest of the Board (including J. K. Simmons' Arthur Rock) that leads to his ouster and the company's subsequent decline. It is an affected performance, and Kutcher's limitations as a dramatic actor are all too apparent here."
8006,"As well as multiple one - hit wonders of werewolf / vampire / demon shows that have come out since. This show had legitimate effects, great action scenes, and some really good acting performances. The demons were gruesome, scary, and awesome! When supposed humans turn to demons, this is done very well. On the whole, the fight scenes were very engaging, particularly the ending sequences."
8007,"With a talented cast of three (Rosemarie DeWitt, Emily Blunt, and the wonderful Mark Duplass) it was a favorable experience to say the least. Shelton asserted herself in human dialog, and immersed herself in the breathtaking beauty of Seattle's woodsy environment, making the film easy - on - the - eyes and very effective. So, while Abby's job begins to crumble before her eyes due to her newfound aversion to human skin, Paul's dentistry practices begin to flourish and the possibilities become endless on his part. Between Ellen Page, Allison Janney, and Rosemarie DeWitt, you have a great filmography between the three in which you will likely find the best drama or comedy movies of the past few years; and between DeWitt and Janney, you'll also find some of the best television of the past few years. Abby (Rosemarie DeWitt), a successful message therapist, and her boyfriend Jesse (Scoot McNairy) are enjoying a lovely dinner at her brother Paul's (Josh Pais) home."
8008,"There are clever casting choices (Jane Fonda as Nancy Reagan REALLY IS a hoot for anyone who knows their history) and while admittedly some of the actors playing presidents lack the visages of their famous characters, the acting itself defeats these deficiencies. What it is, is an exceptional, mature movie for those that want a little more than monsters (the fictional kind). Other than the strong performance by Whitaker, about the redeeming thing about the movie is that at least viewers are aware of the basic theme of the story, as fictionalized as it is, is that there was a butler of color that served eight presidents, was invited by one president to an official dinner, and got to see a man of color elected president. The casting of the presidents Cecil worked for is flagrantly weird."
8009,"This modest comedy takes place in the mini-world of people who do voice overs. The story line starts with boy meets girl, so you know how it will end, but there are enough unexpected twists and turns to hold your interest. Rarely will you go to a movie that offers so many mirrors of yourself to look into. It's so rare to see someone on the screen who can be more than one persona. Rob Corddry, who plays Lake's sister's husband, will tear your heart out."
8091,""" Camiel "" and "" Borgman "" is actually his job title, the etymologies of these names elude to the purpose he serves for Lucifer; his real name is given at the beginning of the movie, "" Anton "", which is believed to be a lie in an attempt to gain admittance to the house. Anton's actions and behaviors are most closely aligned with that of such mythical creatures of an alp or incubus. Later in the movie, his servants put on a play to entertain and honor Anton. The etymology of "" Anton "" is' priceless', so placing one's faith in Anton is synonymous with placing one's faith in something that is priceless, an obvious parallel to two of the' 7 Deadly Sins': idolatry and greed."
8012,"With Nicholas Cage, John Cusack and Vanessa Hudgens, Director Scott Walker has a heavy weight line up to help bring the events to life. The standout performance is of Vanessa Hudgens who portrays a teenage prostitute that managed to escape Hansen's clutches. The Frozen Ground is an interesting film and worth watching if you're in the mood for a thrilling bio-drama however it won't win any awards and certainly won't be a part of your' must see' collection. ' Frozen Ground' undeniably has promising storyline because of it's based on true story factor. Overall,' Frozen Ground' is a satisfying movie and above average of crime thriller."
8018,It was much less annoying or even apparent than in movies like Transformers.
8019,"This is a fine time at the movies but it does feel way too predictable and overly familiar. The direction makes it real simple, though it does pull off a little hipster - y animation when it shows their abstract feelings, but most of the time it just let it linger at the very meaningful moments. Like most movies of this genre, you can for the most part guess how this movie progresses. Engaging all the way through, and a wonderful showcase for its two stars, but perhaps that bit of subtext would have given this film more of a shelf life. All of them fit their parts very well and give the film its charm."
8020,"One with a superb performance by lead Hugh Jackman that challenges how far someone would / should go in an effort to locate their stolen child. Then, there's Jake Gyllenhaal as the second lead, playing an ambitious cop who holds a very impressive resume: no unsolved cases left under his plate. The script, from writer Aaron Guzikowski (Contrband) takes audiences down many different paths and emotional rides and Jackman's performance will have you rooting for his quest for answers even though his methods are unorthodox and highly illegal. Gyllenhaal still plays the role of a cop very well after all of that training for End Of Watch. When two young girls go missing, one belonging to Keller and Grace (Jackman and Bello), the other to Franklin and Nancy (Howard and Davis), a hot - shot detective (Gyllenhaal) is assigned to the case and relentlessly tries to find the clues that could lead to the whereabouts of the missing."
8021,"Where Bale brings a quietness to Russell, Casey Affleck brings the loud emotive bursts and the scrappiness of his youth to Rodney Baze, and the two work wonderfully in balancing the "" brotherhood "" aspect of the film. And finally, the bridge scene between Russell and Lena (Baze's girlfriend played admiringly well by Zoe Saldana) is one that gives a heart to a film that is otherwise dark and depressing. Likewise with Affleck, Harrelson and Saldana. Casey Affleck and Zoe Saldana deliver good work on screen."
8022,"Nevertheless, the place is lovely and the actors quite intriguing, especially one, Mr. Nobly (J. J. Field) who has the Darcy role. It has sumptuous costumes, a clever script, a wonderful setting, a skilled direction and enough references to the great lady herself to please most everyone. Her best friend makes a bet with her to give up her Austen obsession after Jane's trip to Austenland. Because Miss Charming is rich, she gets the luxury of choosing her own name and being part of the landed gentry and nobility of Austenland. Lady Amelia Heartwright, Colonel Andrews, Captain George East all are so ridiculous and entertaining."
8023,"Chris Hemsworth, an Aussie, does an excellent job on public schoolboy James Hunt, while Daniel Bruhl both sounds and looks frighteningly like the Austrian. Although the tracks are not the actual ones (for understandable reasons) the cars, the helmets, the sponsors are all authentic. For anyone interested in great personal stories, F1, the 70's, cars or just like to see a great film, then Rush is for you. The set pieces are well researched, the owners of some of the classic F1 hardware must have had an enjoyable time (not quite so sure about the Insurance Underwriters). The film is bang on in period, cars fashion and sets the tone excellently, the cinematography is nothing short of breathtaking and the fx are very much in keeping with the period, no ridiculous CGI."
8024,"unlike other gangster comedies, kinda like the ones that Guy Ritchie made, THE FAMILY does not show dumb bumbling criminals, the comedy in THE FAMILY banks on the short fuse and the temper that this Brooklyn family has, the violence exists because the reasons behind it are petty and that makes it funny. This movie is gleefully dark, wickedly funny and offers great acting from all the stars involved, (who really seem to relish their parts). Ditto for The Family - a zany comedy about a family of criminals, who come in all genders and ages. The interactions among the family are good, supportive and genuine. The plot is basically about a family, the Mazonis, that was relocated to Normandy under the witness protection program."
8025,"Credit goes to Mr. Cretton's quasi-documentary directorial style, tremendous acting from support characters played by John Gallagher Jr (Mason), Kaitlyn Dever (Jayden), and Keith Stanfield (Marcus), and a stunning lead performance from rising star Brie Larson (Grace). This is easily a star making role for Brie Larson, John Gallager Jr., and Kaitlyn Dever. It's a storytellers wet dream. Dever and Stanfield also deliver powerful secondary performances and each one of them shares a memorable scene with one of their counselors as they try to express their feelings through different ways: Marcus does so by rapping and Jayden by reading a story. If you see any films this month, makes sure this is one of them First time helmer Destin Cretton, with two years' experience in a similar care - giving facility (The title refers to the 12 or so group homes for teens in the county), has masterfully relayed the love and sorrow inherent in a place where virtually everyone is displaced from a parent, or abused, even the staff."
8026,"The film starts with quite a crafty opening credits sequence, which quickly lets you know that you're being brought back to the early nineties (1993 to be exact). And, throughout the film, this nineties feeling is very well kept alive, with the sets, the costumes, and such. Brandy is a straight A student with strong morals who has always succeeded at everything she tries."
8027,"He creates an intimate setting, even when driving cross-country or walking around an abandoned home, Payne keeps the story close and the responses authentic. All he has to do is buy these magazines and check if the numbers are his. It tells a story about an old man who is certain that he has won a million dollars and wants to get to Nebraska to collect it. "" Nebraska "" reaches an emotional conclusion that echoes of "" About Schmidt "" and "" The Descendants "" (2011) with an underlying sense of lives largely squandered, but handled with grace and finesse that feels innately genuine. The current major problem is that Woody has received something akin to a Publisher's Clearing House certificate telling him he's won a million dollars."
8028,"Interesting, intelligent and heart warming would perhaps be a fitting finale to the great James Gandolfini. On' SEINFELD' she was so self centered and unlikeable (like all of the characters on that show, except for Kramer) so it's really refreshing to see her be so adorable. However, Enough Said is still a very charming film with a mature look at adult love and second chances. Holofcener also helmed such critically acclaimed movies as 2010's' PLEASE GIVE', 2006's' FRIENDS WITH MONEY' and 2001's' LOVELY & AMAZING'. Gandolfini was incredible in this role, making you forget Tony Soprano or anything else he's done."
8045,"Since its enormous success, it has not only originated two high - quality sequels in 1999 and 2010, but it has also originated Pixar's very first television special called "" Toy Story of Terror "", which premiered this past Wednesday on ABC. While it may sound like it's taking the scares away from any adults watching it, it actually sets up some pretty light bits of humor for everyone to enjoy. Dalton and Shawn are fantastic actually, the parts of Rex and Mr. Pricklepants playing nicely to their strengths. Throughout the special, Mr. Pricklepants delivers dialogue about the traditional structure of the genre. After Mr. Potato - Head disappears, the toys investigate the dusty, cobweb - filled sub-flooring of the motel, Buzz' glow - in - the - dark paint casting an eerie green glow on everything."
8029,"Don Jon (2013) *** 1/2 (out of 4) Joseph Gordon - Levitt wrote, director and stars as Jon, a twenty - something man who loves women but what he loves even more is watching porn. Don Jon is one of those movies that has plenty of laughs and a few heartfelt moments, and it's certainly entertaining. It strikes as a solid balance between art and entertainment, it's filled with lots of laughs and it touches on a sensitive topic in a way that doesn't seem preachy. The film offers up a good amount of laughs, and the purposeful repetitive narrative works in showing Jon's changing lifestyle. But unlike Shame, which treats this topic in an intense, dramatic way, Jon keeps it light, funny, and tries to show how easy it is for someone to unknowingly fall into this addiction in today's sex - obsessed culture."
8030,"And Gondry added his touch: the visual effects are great, without CGI. The film starts off great, with the signature Michel Gondry style of bizarre visual feast."
8031,"It's rather puzzling therefore - after' Gone Baby Gone',' The Town' and' Argo' - what Affleck saw in Brian Koppelman and David Levien's script or in director Brad Furman to commit to star in this by - the - numbers thriller that arguably adds little to the cred he's built up so far. In spite of this, Affleck and his co-star Justin Timberlake are about the best things that' Runner Runner' has going for it. Soon Richie finds the truth about the disloyal Ivan and he has to find a way out to escape from Ivan and Shavers using his intelligence and money. Gemma Arterton does absolutely nothing but stand around looking pretty, plus she and Timberlake has absolutely no chemistry making the romance between them feel completely awkward. With the chance to join the super rich, all the pleasures it encompasses and, predictably, a beautiful woman, Rebecca (Gemma Arterton), who equally predictably is Block's girlfriend, Furst's life couldn't be any better."
8032,"There are countless of films about people falling in love, but when you see "" Blue is the Warmest Colour "". The movie owes so much of it's emotional power to its two fantastic actresses. The level of a good love story with all it's feelings and situations has been raised to a higher one. The film treats the love story, it's personal problems, the passion, but does not handle the problems which can have their family or friends, not in detail. "" Blue is the Warmest Colour is a naturalistic and touching film, whether you're gay, straight, bisexual, or whatever orientation."
8033,"The pirates board the giant ship, clearly pleased with their find. Matching him wit for wit while frantically trying to keep his own wits about him is Abdi as the skinny, intelligent Muse, seemingly a veteran of high piracy (though not against huge container ships). Truly a talent to look out for, Abdi nails this role. Captain Phillips delivers a tight, action - packed story fraught with none of the usual missteps of the genre, and if it is indeed rewarded with the highest of honors, it will be well deserved. This complexity of character is attributable in no small measure to the outstanding performances by veteran Tom Hanks and newcomer Barkhad Abdi, who earned an Oscar nomination for Best Supporting Actor for his work here."
8034,"The Cohen brothers may have the monopoly on fantastic character names, but nobody writes actual characters like Welsh and the cast that Baird has poured into Filth is staggeringly good in their interpretation of this mess of freaks and misfits. His performance in Jon S. Baird's adaptation of Irving Welsh's Filth is astounding and there is nothing sweet or fluffy about it or any other aspect of the film. While none are bona fide Hollywood stars, the cast that glitters in a maniacal, dirty way is a treat beyond expectation: Imogen Poots, Shirley Henderson, Gary Lewis (yes, Billy Elliott and his dad are reunited at last!) With a promotion in the balance, Bruce is up against several colleagues and sets about turning one against the other, unsettling them with salacious gossip and blatant lies to ensure he beats them to the post. But if you want to face the World and its obvious problems head on (in the form of a film) then it is an outstanding film to do so."
8092,"They just want to have some fun while they are alive - and may be help others have fun as well. The story is so well done, it will carry you through the entire 113 minutes. Absolute jewel: D Stallone is 67 years old, and he is still the best. At the end though the two boxers duke it out but both go home a winner. However the film is a comedy and it has a good amount of laughs within it."
8036,"None of the young actors portraying the bullies are able to broadly paint their personalities on screen in a memorable or notable way. Her fresh - faced, squeaky - clean appearance throughout the film makes it's a hard swallow that Tommy (vacantly played by Ansel Elgort) could look at her wearing a dress and then suddenly be like "" Wow! "" She is a great choice for the role but the way she handled it, as well as everything else about this movie is - over the top. Chloe did deliver a chilling performance during the scenes where Carrie is exacting her revenge. As talented as Moretz is, she is a miscast for this movie."
8037,"With three of his novels being adapted into critically acclaimed films, Cormac McCarthy has opted to try his hand at screen writing, and the fruits of his labor can be seen in The Counselor. Directed by Ridley Scott, the film stars Michael Fassbender as a high - priced lawyer who decides to dabble in something a bit less than legal in order to make some extra cash. Motivated by the love of a beautiful woman (Penelope Cruz) and the desire to maintain the lifestyle he's enjoyed for so long, he never takes into account the sort of consequences he may be subjected to, should things not go according to plan. Ridley Scott's latest directorial effort is peppered with lengthy scenes that find The Counselor engaged in conversations with other characters as they try to impart kernels of wisdom, truth and philosophy. That such a perfect film was created to tell an abstract story will be a loss to some viewers but a gain to others."
8039,"Though Folman doesn't follow the book to the letter, the main character is female rather than male and the story of chemical dictatorship is changed to that of the film studio running the world, it does stay true to its core. Enough to say that the film is really original, well acted, with good production values and fantastic visuals. It's full of subtle humor that blends nicely with the depressed tone of the film, and you'll find yourself having a few good laughs when you recognize famous characters and actors as their cartoon avatars are presented. After going over all the poor choices she made over the years, he tells her how she can reap the rewards with never having to work again. Ari Folman, the Israeli director and writer of this film, creates one of the most anti-Hollywood and anti-Holocaust films in a while."
8040,"Paul Giamatti, Paul Dano, Benedict Cumberbatch, Sarah Paulson, Alfre Woodard are all great in relatively small roles. A fine ensemble of established and up - and - coming actors surround Ejiofor in his limelight - Paul Dano, Paul Giammati, Alfre Woodard, Sarah Paulson, even Brad Pitt and Benedict Cumberbatch, but none so ferociously as McQueen regular Michael Fassbender as the despicable, sadistic plantation owner Edwin Epps. Paul Giamatti and Sarah Paulson are seen for a few minutes but both are great as usual. Cumberbatch was very good, though outshined by far by Michael Fassbender. The sounds of nature as the slaves walk or as Solomon approaches his master's house is noticed."
8041,"CONTAINS SPOILERS - Outstanding performance, beautifully underplayed, gripping. It's great in its deliberate confinements. Then instead of securing the line, he holds it with one hand while untying the sea anchor from the container (which was minutes ago strong enough to pull the container away). Vessels have bilge pumps and EPIRB and pleasure yachts usually have also portable bilge pumps. All that said by the end you are really rooting for the guy and hope someone finds him."
8042,"Definitely see it in the theater if you can - the battle room scenes are best on a big screen. The film does not shy away from the brutality of the lives that these young recruits lead, at least not within the confines of a 12A film, and the ending is as shocking and moving as it should be. The actors are great, Asa Butterfield absolutely owns the role of Ender Wiggin, effortlessly switching emotional gears when needed. Harrison Ford as Colonel Graff is clearly having a lot of fun in this movie, it's the liveliest the actor has been in years. Other supporters like Abigail Breslin, Hailee Steinfeld and Ben Kingsley also bring a lot of charisma to the screen and make even small roles memorable."
8044,"Though giving the red umbrella (and the red umbrella alone, in a sea of umbrellas) extra long eyelashes and her human rain boots with 3 "" heels felt a bit unnecessary. The Blue Umbrella (2013) *** (out of 4) Fun short from Pixar, which was shown before their feature MONSTERS UNIVERSITY. PIXAR really outdid themselves with the hyper - realistic CGI in here, and the simple story of a blue umbrella falling for a red umbrella in a sea of indifferent, monochromatic umbrellas. This is but an example of the fact; that even after the mistake of' Cars 2', Pixar can return to it's roots; and make a truly beautiful short, that shows why Pixar beats all competition if it tries. This idea might seem quite simple but director Saschka Unseld does a very good job at making it move at a very good pace and also keeping the viewer interested in what's going on."
8046,"His grandson within the film, Billy, played by Jackson Nicoll, is awesome as well, managing to create some fantastic scenarios which will leave you in stitches. Jackass knows how to make pranks work, and here is easily their best work. Whilst not nearly the best comedy released in 2013, this is surely the funniest. As played by child actor Jackson Nicholl Irving's grandson Billy is the perfect foil for the antics the film sets up and Nicholl displays a rare ability for a child to think on a whim and more than once he will have you laughing hysterically with his verbal comebacks or physical comedy (A highlight being the trailer centerpiece and films ace up the sleeve beauty pageant routine). The purpose of the trip is to catch people's reaction to everything from stealing, destroying property, and even crashing a kid beauty pageant."
8047,"Hiddleston makes for a great Loki but that is literally the only good or interesting thing in the entire film. To be honest though Tom Hiddleston is too damn good in the Loki role to say the film is completely without merit. Hemsworth is as good as ever, as is Hiddleston, but apart from Portman, it appears that the rest of the cast have been sidelined, so Thor and Loki can carry on their war of nerves."
8048,"In this Netflix outing, however, the perfectly - titled Thinky Pain, he's straight out hilarious. Probably the funniest is how he is so self - reflective and can find the hardcore pain in the comedy of his situations. He also has a good intimate way of showing this to the audience, which is a small comedy club sized one, not a stadium or big arena like a lot of stand - up comedy concert movies."
8049,"Mature, if not sophisticated, beyond his years to be able to take on a brutish character like this with such fearlessness. While there may be a touch of melodrama with the theme of the mother's concern and the pacing it thrives off of seems unnatural, what makes the film work is that it still feels authentic in its performances and script. There are certain rough edges - Gilder's Kitten comes across as rather two - dimensional, while his wife Mary (Lorraine Ashbourne) is almost too good to be true - but the film is definitely worth watching more than once. The triumphs are the performances from the child actors, Connor Chapman all raw energy as the feral Arbor, and Shaun Thomas as vulnerable Swifty give genuinely moving performances. The two leads, as unknowns, are superb, as are all the child actors in this."
8052,"By the way: Mary Steenburgen is beautiful. How it shapes the weekend and Billy's marriage takes the film beyond Hangover and Bridesmaids. Director John Turteltaub and writer Dan Fogelman treat the hang - ups with gentleness, never extending to slapstick the important challenge of each life brought into relief by the trip. Last Vegas is an entertaining movie with a lot of truthfulness, and it gives all of its actors - all legends and Oscar winners - real moments to dig in and play something amazing. They have enjoyed much and suffered much in their lives, apart and together."
8069,"This film arrived in the UK with awards and Oscar nominations all around it, adding an expectation which it really didn't need adding since even without any of that it is ultimately a Scorsese film with a big name cast. It also arrives with some other stuff because the film has been criticized for near glamorization of the excesses that Belfort was able to experience with his ill - gotten funds and, to be honest, it is an impression that isn't helped when you consider that this film was put forward to the Golden Globes in the Musical / Comedy section. DiCaprio is great in the lead â€“ OK he doesn't find the heart of the character, but the film doesn't ask him to. Each shot also looks precise, even during some of the more chaotic scenes. The performances are also exquisite, especially Leonardo DiCaprio who gives one of the best performances of his career and portrays the opportunistic nature of Jordan Belfort's character with great commitment as you can see a lustful, hedonistic and impulsive sex & drug - addict man who only wants to have more fun."
8053,"Underlying all of this is an incredible story of an incredible man, Jerry Hall, a man born in numbing poverty who somehow managed to rise above poverty and numerous personal tragedies to produce some of the most incredible blues and rock and roll recordings of all time. Muscle Shoals is jammed full of great music, colourful characters and wonderful anecdotes. However, there's more to the film than that--it is quite interesting, has some surprisingly big name musicians who gave interviews (such as members of the Rolling Stones, Bono and some great R&B legends) and terrific music! All personal bias aside, present day interviews with music luminaries, expertly deployed found footage and stills, and the greatest soundtrack a movie could hope for, all make Muscle Shoals one of the finest music documentaries you'll ever see. Lots of great interviews and a kaleidoscope of personal memories from great entertainers, as well--including Mick Jagger, Aretha Franklin, Wilson Picket, and Alicia Keys, to name just a few."
8055,"The script is by Coogan and Jeff Pope and it beautifully encapsulates the book that Sixsmith wrote about Philomena Lee's search for the son who was taken away from her by Irish nuns and sold to an American couple simply because she had given birth out of wedlock at a time when such' sins' were considered almost unforgivable. As several critics have observed, this wonderful film, just shown at TIFF, is destined to become this year's King's Speech (which began its Oscar run in Toronto too, though Philomena has already picked up accolades in Venice). It's a heart - wrenching story but told with a good deal of natural humour and a distinct lack of lachrymation, (though you would need to have a heart of stone or no heart at all not to be moved to tears). All the performances are first - rate and in the title role Judi Dench is simply phenomenal. A very meaningful and poignant tale about what goes on in the heart of man and the secrets that can change lives if only known."
8056,"Best of all look for the answer to the many questions this film should leave in their minds. It gleams like the sun, glistens like rays on the surface of water - for here is a dark tale that lights up the very soul. From the very opening scenes this film draws you in. As is talented Director: Brian Percival (Downton Abbey & North and South) Both seem to have given their all, and with no less than 6 various producers, there seemed to be plenty of money to assure superb production values ~ guaranteeing a great look and feel. Director of Photography: German born Florian Ballhaus, captures the magnificence of the carefully selected locations, lifting astounding images from the pages of the book onto the screen."
8057,"This, and the quite audacious camera angles, the ever so close close - ups that only half a face remains visible. So yeah, the movie is worth it's weight on that alone already, and then there is Agata Kulesza, so absolutely right every part of her role as Aunt Wanda, so whole and complex inside a movie that doesn't otherwise spend lengths on character's backgrounds that she just draws you inside, whether you know her story, her past, her issues or not. Even more effective is Agata Kulesza as Ida's bitter and alcoholic Aunt Wanda. Agata Kulesza (Wanda) and Agata Trzebuchowska (Anna / Ida), are immensely talented actors."
8070,"It tells the events in the way they have done but also goes pretty in - depth as to what Mandela was like and it was the point in the movie where it didn't seem like he was fighting for Black rights alone, he was fighting for equality on both parts. It looks good with attention to period clothing and artifacts and use of actual sites and some breathtaking countryside (it was shot entirely on location in South Africa). Yet, allowing for all of this, by any standards "" Mandela "" is a success, telling a powerful story in a honest and immensely moving manner with some outstanding acting. A reviewer was right when he said Chadwick had done a by - the - numbers job on it."
8060,"Making one highly resilient warrior, Katniss Everdeen (Jennifer Lawrence), a revered folk hero risking everything for love. Josh Hutcherson gives a decent performance as well, playing the confused - from - love - and - fame Peeta. Josh Hutcherson though, put in a better performance. As an important example, the idea of poisonous fog is a brilliant one, but the chase between the spreading fog and Katniss and her allies is not thrilling or even believable at all. This overly computer - generated switch - up, attempting to raise stakes from the original, ultimately leaves the audience â€“ both within the film's game show and inside your local theater â€“ nothing and no one to actually root for."
8061,"The movie tries hard to change the story wherever it can, reducing fan - favorite chapters to 5 minute scenes and writing new content that feels out of place. There are random action scenes every 10 minutes and' funny' decapitations every 30. Perhaps Peter Jackson thought his cast of Dwarfs wasn't good enough to create an enjoyable movie? Gandalf's scenes in Dol Guldur were an interesting addition in concept, but they are just too slow. The story is full of illogicalities."
8062,"Some genuinely emotional moments and serviceable action and effects make this a good but flawed film. Although the film contains some great visuals, sets, music and costume design, infusing the story with fantasy elements and some new characters in an attempt up the action and appeal to a global audience is it's greatest weakness. Casting Reeves as the outsider allows him to do what he does best: play the role with stony - faced reserve, whether he's levelling up by battling demons in cage matches or pining moodily after Mika. Their reactions provide some of the most emotionally resonant moments in the entire film. Contains mild spoilers: For those who aren't familiar with the 47 Ronin, this film does it's best to bring the legend to the rest of the world."
